Order ID,Order Date,Customer Name,Segment,Region,Category,Sub Category,Quantity,Unit Price,Discount,Sales,Profit
ORD-11243,2024-02-27,Customer 338,Consumer,South,Home & Kitchen,Air Fryer,3,118.73,0.0,356.19,29.32
ORD-10970,2024-02-28,Customer 267,Consumer,North,Clothing,T-Shirt,6,65.43,0.0,392.58,27.87
ORD-10315,2024-02-28,Customer 491,Corporate,North,Clothing,Cap,3,76.14,0.0,228.42,59.16
ORD-10427,2024-02-29,Customer 671,Corporate,East,Home & Kitchen,Lamp,3,140.13,0.0,420.39,83.87
ORD-12661,2024-02-29,Customer 30,Home Office,Central,Electronics,Tablet,6,578.57,0.0,3471.42,220.99
ORD-11353,2024-02-29,Customer 208,Consumer,Central,Electronics,Smartphone,1,544.47,0.0,544.47,63.46
ORD-11167,2024-02-29,Customer 80,Consumer,South,Stationery,Desk Organizer,2,29.18,0.2,46.69,10.7
ORD-10900,2024-02-29,Customer 346,Corporate,North,Stationery,Notebook,7,21.09,0.05,140.25,12.96
ORD-12746,2024-02-29,Customer 753,Home Office,Central,Home & Kitchen,Air Fryer,3,126.77,0.0,380.31,116.28
ORD-11716,2024-03-01,Customer 469,Corporate,West,Furniture,Desk,2,309.63,0.05,588.3,158.45
ORD-10084,2024-03-01,Customer 309,Consumer,North,Electronics,Headphones,7,593.01,0.0,4151.07,1402.08
ORD-11076,2024-03-01,Customer 298,Home Office,South,Home & Kitchen,Air Fryer,2,173.19,0.05,329.06,71.68
ORD-12850,2024-03-01,Customer 749,Home Office,East,Electronics,Smartwatch,2,685.46,0.0,1370.92,296.55
ORD-10936,2024-03-02,Customer 737,Consumer,North,Furniture,Desk,5,514.16,0.0,2570.8,535.93
ORD-11474,2024-03-02,Customer 454,Corporate,West,Furniture,Sofa,3,516.07,0.0,1548.21,118.95
ORD-12366,2024-03-02,Customer 195,Home Office,Central,Electronics,Smartphone,2,60.57,0.2,96.91,21.01
ORD-10536,2024-03-02,Customer 806,Corporate,East,Electronics,Headphones,6,224.0,0.0,1344.0,277.67
ORD-10764,2024-03-03,Customer 712,Consumer,East,Clothing,Cap,2,12.98,0.0,25.96,2.01
ORD-10831,2024-03-03,Customer 337,Corporate,East,Home & Kitchen,Vacuum Cleaner,3,171.56,0.0,514.68,136.03
ORD-10405,2024-03-03,Customer 65,Consumer,North,Electronics,Smartwatch,3,563.68,0.15,1437.38,470.88
ORD-12502,2024-03-03,Customer 792,Consumer,Central,Home & Kitchen,Vacuum Cleaner,1,19.19,0.1,17.27,3.19
ORD-10584,2024-03-03,Customer 4,Corporate,North,Home & Kitchen,Vacuum Cleaner,5,88.51,0.0,442.55,22.93
ORD-10201,2024-03-04,Customer 417,Consumer,North,Clothing,Sneakers,3,24.83,0.0,74.49,21.51
ORD-12001,2024-03-04,Customer 364,Home Office,East,Furniture,Office Chair,4,521.13,0.05,1980.29,301.72
ORD-10965,2024-03-04,Customer 593,Consumer,South,Furniture,Office Chair,4,517.8,0.0,2071.2,669.48
ORD-12875,2024-03-04,Customer 874,Consumer,South,Home & Kitchen,Cookware Set,4,178.19,0.0,712.76,133.19
ORD-11164,2024-03-04,Customer 159,Consumer,East,Clothing,T-Shirt,4,74.59,0.15,253.61,74.98
ORD-10560,2024-03-04,Customer 739,Home Office,North,Furniture,Bed Frame,3,198.2,0.0,594.6,117.0
ORD-10095,2024-03-05,Customer 557,Consumer,East,Stationery,Backpack,4,34.57,0.0,138.28,38.98
ORD-11448,2024-03-05,Customer 571,Corporate,South,Stationery,Backpack,1,37.16,0.0,37.16,12.04
ORD-11504,2024-03-05,Customer 899,Corporate,South,Clothing,Sneakers,4,71.13,0.0,284.52,31.49
ORD-12495,2024-03-05,Customer 767,Corporate,East,Clothing,Jeans,3,20.8,0.0,62.4,20.63
ORD-12293,2024-03-05,Customer 199,Home Office,Central,Stationery,Notebook,4,3.18,0.05,12.08,1.77
ORD-10671,2024-03-05,Customer 792,Home Office,South,Furniture,Office Chair,6,645.8,0.0,3874.8,672.79
ORD-12396,2024-03-05,Customer 689,Home Office,North,Stationery,Desk Organizer,7,39.48,0.1,248.72,56.8
ORD-11377,2024-03-06,Customer 207,Consumer,South,Electronics,Smartwatch,6,102.42,0.0,614.52,120.62
ORD-12287,2024-03-06,Customer 452,Consumer,Central,Electronics,Laptop,7,664.71,0.0,4652.97,623.38
ORD-10001,2024-03-06,Customer 878,Corporate,East,Stationery,Whiteboard,4,6.48,0.05,24.62,7.04
ORD-12728,2024-03-06,Customer 389,Corporate,Central,Clothing,Sneakers,7,38.87,0.05,258.49,16.8
ORD-10023,2024-03-07,Customer 695,Corporate,Central,Stationery,Whiteboard,1,14.69,0.05,13.96,2.26
ORD-11681,2024-03-07,Customer 489,Home Office,East,Furniture,Bed Frame,7,473.2,0.0,3312.4,791.53
ORD-10125,2024-03-07,Customer 674,Consumer,Central,Electronics,Smartwatch,6,809.69,0.2,3886.51,808.93
ORD-10341,2024-03-08,Customer 485,Corporate,South,Electronics,Smartwatch,5,636.95,0.15,2707.04,443.35
ORD-10777,2024-03-08,Customer 654,Corporate,East,Furniture,Bed Frame,3,671.92,0.0,2015.76,517.33
ORD-11829,2024-03-08,Customer 682,Home Office,North,Clothing,Jeans,2,44.4,0.05,84.36,15.78
ORD-10251,2024-03-08,Customer 432,Home Office,North,Clothing,Cap,1,35.91,0.2,28.73,0.53
ORD-10524,2024-03-08,Customer 630,Home Office,North,Clothing,Jacket,5,33.13,0.0,165.65,25.94
ORD-10003,2024-03-08,Customer 319,Corporate,North,Home & Kitchen,Vacuum Cleaner,5,155.25,0.2,621.0,192.44
ORD-12824,2024-03-08,Customer 446,Consumer,Central,Home & Kitchen,Vacuum Cleaner,1,129.42,0.0,129.42,8.06
ORD-12384,2024-03-09,Customer 207,Consumer,South,Home & Kitchen,Cookware Set,5,28.83,0.1,129.73,33.58
ORD-12133,2024-03-09,Customer 152,Consumer,North,Clothing,Jeans,6,24.6,0.0,147.6,22.03
ORD-11895,2024-03-11,Customer 806,Corporate,South,Stationery,Whiteboard,2,5.2,0.0,10.4,1.45
ORD-12766,2024-03-11,Customer 580,Consumer,East,Electronics,Smartphone,2,83.39,0.0,166.78,17.91
ORD-12257,2024-03-11,Customer 441,Home Office,North,Clothing,Jacket,2,14.86,0.0,29.72,5.31
ORD-10479,2024-03-11,Customer 427,Home Office,Central,Clothing,Cap,1,50.9,0.1,45.81,7.6
ORD-10592,2024-03-13,Customer 67,Consumer,West,Home & Kitchen,Cookware Set,7,167.91,0.0,1175.37,102.13
ORD-11639,2024-03-13,Customer 191,Consumer,Central,Electronics,Headphones,7,572.33,0.0,4006.31,760.69
ORD-10863,2024-03-13,Customer 263,Consumer,Central,Furniture,Bed Frame,4,396.21,0.2,1267.87,142.54
ORD-12123,2024-03-13,Customer 2,Consumer,South,Clothing,T-Shirt,7,21.65,0.0,151.55,32.54
ORD-12326,2024-03-14,Customer 253,Home Office,West,Electronics,Smartwatch,6,851.86,0.0,5111.16,1436.98
ORD-12037,2024-03-14,Customer 867,Consumer,South,Home & Kitchen,Air Fryer,7,169.56,0.0,1186.92,338.75
ORD-12591,2024-03-14,Customer 382,Consumer,South,Clothing,Jacket,1,21.82,0.0,21.82,6.62
ORD-10982,2024-03-14,Customer 865,Consumer,South,Clothing,Jeans,3,68.36,0.0,205.08,46.62
ORD-12153,2024-03-14,Customer 819,Consumer,West,Clothing,T-Shirt,6,54.56,0.0,327.36,21.36
ORD-10284,2024-03-14,Customer 363,Consumer,East,Stationery,Whiteboard,1,5.48,0.0,5.48,0.71
ORD-11998,2024-03-14,Customer 546,Consumer,West,Electronics,Laptop,6,277.31,0.15,1414.28,396.28
ORD-10556,2024-03-14,Customer 320,Home Office,North,Electronics,Smartphone,2,474.52,0.0,949.04,326.47
ORD-10744,2024-03-15,Customer 770,Consumer,East,Clothing,Cap,1,15.49,0.0,15.49,0.93
ORD-11509,2024-03-15,Customer 558,Corporate,East,Electronics,Headphones,1,670.02,0.0,670.02,223.62
ORD-11578,2024-03-15,Customer 707,Consumer,West,Furniture,Bookshelf,4,529.5,0.2,1694.4,154.74
ORD-11950,2024-03-15,Customer 580,Consumer,East,Home & Kitchen,Lamp,7,89.85,0.0,628.95,163.81
ORD-12304,2024-03-16,Customer 495,Corporate,West,Stationery,Pen Set,5,10.18,0.0,50.9,8.7
ORD-10779,2024-03-16,Customer 117,Corporate,East,Furniture,Bookshelf,4,402.43,0.1,1448.75,228.47
ORD-10751,2024-03-16,Customer 222,Consumer,West,Home & Kitchen,Cookware Set,6,75.9,0.2,364.32,34.04
ORD-12497,2024-03-16,Customer 483,Home Office,Central,Electronics,Tablet,1,162.66,0.0,162.66,37.72
ORD-11660,2024-03-16,Customer 863,Consumer,South,Stationery,Notebook,3,5.32,0.05,15.16,3.22
ORD-12427,2024-03-17,Customer 524,Home Office,North,Electronics,Tablet,2,302.1,0.2,483.36,46.2
ORD-12562,2024-03-17,Customer 107,Corporate,Central,Clothing,Sneakers,5,47.02,0.1,211.59,66.77
ORD-11229,2024-03-18,Customer 635,Consumer,East,Clothing,Jacket,1,86.97,0.0,86.97,4.96
ORD-11792,2024-03-18,Customer 257,Consumer,West,Home & Kitchen,Air Fryer,1,185.68,0.1,167.11,53.14
ORD-12127,2024-03-18,Customer 837,Home Office,West,Clothing,Sneakers,7,48.91,0.1,308.13,29.3
ORD-12136,2024-03-18,Customer 662,Consumer,Central,Electronics,Headphones,6,833.99,0.0,5003.94,1242.2
ORD-10114,2024-03-18,Customer 364,Consumer,East,Home & Kitchen,Lamp,6,83.68,0.05,476.98,134.37
ORD-11685,2024-03-18,Customer 545,Home Office,South,Furniture,Desk,3,325.05,0.0,975.15,305.09
ORD-10738,2024-03-18,Customer 332,Home Office,North,Electronics,Tablet,3,206.01,0.0,618.03,53.97
ORD-11640,2024-03-19,Customer 546,Consumer,West,Electronics,Smartphone,3,206.38,0.0,619.14,67.67
ORD-10450,2024-03-19,Customer 711,Consumer,South,Clothing,Jeans,7,37.67,0.15,224.14,27.86
ORD-11538,2024-03-19,Customer 251,Consumer,West,Clothing,Jacket,3,88.35,0.0,265.05,25.96
ORD-10228,2024-03-20,Customer 476,Home Office,West,Stationery,Backpack,3,10.54,0.1,28.46,4.01
ORD-11836,2024-03-20,Customer 858,Consumer,West,Clothing,Jacket,2,35.01,0.0,70.02,12.78
ORD-11882,2024-03-20,Customer 201,Consumer,Central,Home & Kitchen,Cookware Set,1,122.33,0.0,122.33,28.7
ORD-11942,2024-03-20,Customer 869,Consumer,South,Stationery,Desk Organizer,7,27.6,0.05,183.54,58.68
ORD-12830,2024-03-21,Customer 788,Consumer,West,Furniture,Desk,4,667.06,0.0,2668.24,423.81
ORD-11562,2024-03-22,Customer 243,Consumer,South,Clothing,T-Shirt,1,54.01,0.05,51.31,3.0
ORD-12039,2024-03-22,Customer 104,Corporate,Central,Furniture,Office Chair,2,493.72,0.05,938.07,229.35
ORD-10485,2024-03-22,Customer 356,Home Office,East,Stationery,Notebook,1,6.92,0.0,6.92,0.62
ORD-10785,2024-03-22,Customer 391,Consumer,West,Electronics,Smartphone,4,697.19,0.15,2370.45,493.47
ORD-11739,2024-03-22,Customer 241,Corporate,South,Home & Kitchen,Blender,7,31.02,0.0,217.14,31.77
ORD-12684,2024-03-23,Customer 830,Consumer,Central,Furniture,Desk,5,582.81,0.0,2914.05,162.36
ORD-11247,2024-03-23,Customer 828,Consumer,North,Furniture,Bed Frame,3,80.28,0.0,240.84,61.35
ORD-11219,2024-03-23,Customer 162,Consumer,North,Electronics,Tablet,6,581.12,0.0,3486.72,930.37
ORD-10713,2024-03-24,Customer 473,Corporate,South,Electronics,Headphones,3,268.46,0.1,724.84,182.14
ORD-10894,2024-03-24,Customer 708,Consumer,East,Clothing,Cap,6,15.81,0.0,94.86,15.97
ORD-12456,2024-03-24,Customer 19,Consumer,Central,Home & Kitchen,Air Fryer,7,15.71,0.0,109.97,26.06
ORD-11548,2024-03-24,Customer 200,Corporate,East,Electronics,Smartphone,3,856.55,0.2,2055.72,298.39
ORD-11309,2024-03-25,Customer 163,Consumer,West,Clothing,Cap,6,63.57,0.0,381.42,131.29
ORD-11579,2024-03-26,Customer 457,Consumer,West,Home & Kitchen,Lamp,3,19.11,0.0,57.33,7.85
ORD-12311,2024-03-26,Customer 559,Consumer,North,Clothing,T-Shirt,1,37.12,0.0,37.12,8.39
ORD-12388,2024-03-26,Customer 612,Home Office,East,Stationery,Notebook,6,22.43,0.0,134.58,14.94
ORD-10624,2024-03-26,Customer 775,Corporate,East,Home & Kitchen,Lamp,7,168.17,0.0,1177.19,162.88
ORD-11790,2024-03-26,Customer 191,Corporate,West,Clothing,T-Shirt,5,47.4,0.0,237.0,71.45
ORD-11114,2024-03-26,Customer 432,Consumer,East,Stationery,Pen Set,2,22.25,0.05,42.27,11.37
ORD-10745,2024-03-26,Customer 218,Home Office,North,Electronics,Laptop,1,472.95,0.0,472.95,127.12
ORD-10594,2024-03-27,Customer 725,Consumer,North,Home & Kitchen,Air Fryer,1,150.3,0.0,150.3,11.43
ORD-12041,2024-03-27,Customer 549,Consumer,South,Stationery,Desk Organizer,1,13.03,0.0,13.03,3.08
ORD-10636,2024-03-27,Customer 489,Consumer,Central,Clothing,Cap,2,70.26,0.0,140.52,14.28
ORD-11605,2024-03-27,Customer 347,Consumer,East,Clothing,Cap,2,53.25,0.15,90.52,24.89
ORD-12268,2024-03-27,Customer 276,Consumer,North,Stationery,Desk Organizer,2,5.5,0.1,9.9,2.47
ORD-12166,2024-03-28,Customer 181,Corporate,West,Clothing,Sneakers,3,87.26,0.0,261.78,77.6
ORD-11692,2024-03-28,Customer 9,Corporate,West,Furniture,Office Chair,1,335.59,0.0,335.59,21.05
ORD-12433,2024-03-29,Customer 216,Corporate,East,Furniture,Bed Frame,3,566.09,0.0,1698.27,458.42
ORD-11648,2024-03-29,Customer 47,Corporate,North,Furniture,Sofa,5,531.88,0.0,2659.4,488.89
ORD-12318,2024-03-29,Customer 780,Corporate,West,Home & Kitchen,Vacuum Cleaner,3,37.0,0.0,111.0,38.72
ORD-12654,2024-03-29,Customer 444,Consumer,Central,Home & Kitchen,Cookware Set,3,31.24,0.0,93.72,27.84
ORD-11161,2024-03-30,Customer 860,Corporate,West,Furniture,Sofa,1,396.82,0.15,337.3,52.0
ORD-11581,2024-03-30,Customer 571,Home Office,North,Electronics,Tablet,7,142.29,0.0,996.03,72.81
ORD-12833,2024-03-31,Customer 532,Consumer,North,Electronics,Smartwatch,5,675.48,0.0,3377.4,651.4
ORD-10628,2024-03-31,Customer 198,Consumer,Central,Stationery,Pen Set,5,9.48,0.0,47.4,14.81
ORD-12459,2024-03-31,Customer 302,Consumer,East,Stationery,Desk Organizer,6,17.99,0.05,102.54,28.12
ORD-11455,2024-03-31,Customer 30,Corporate,East,Electronics,Headphones,7,730.46,0.0,5113.22,781.21
ORD-10842,2024-03-31,Customer 610,Consumer,South,Clothing,Jacket,6,36.26,0.0,217.56,14.98
ORD-12840,2024-03-31,Customer 197,Consumer,East,Furniture,Desk,1,273.52,0.1,246.17,29.71
ORD-11150,2024-04-01,Customer 706,Corporate,West,Home & Kitchen,Cookware Set,1,174.72,0.05,165.98,41.4
ORD-11953,2024-04-01,Customer 720,Home Office,East,Clothing,Sneakers,2,37.87,0.0,75.74,9.13
ORD-11521,2024-04-01,Customer 490,Consumer,West,Clothing,Cap,6,11.46,0.0,68.76,20.82
ORD-11574,2024-04-02,Customer 155,Corporate,Central,Furniture,Sofa,4,174.47,0.15,593.2,45.65
ORD-12974,2024-04-02,Customer 125,Corporate,South,Furniture,Office Chair,3,631.9,0.0,1895.7,145.06
ORD-12482,2024-04-02,Customer 166,Consumer,North,Home & Kitchen,Blender,2,75.38,0.0,150.76,45.38
ORD-10215,2024-04-03,Customer 153,Home Office,Central,Stationery,Notebook,6,15.29,0.0,91.74,7.06
ORD-10525,2024-04-03,Customer 195,Consumer,North,Stationery,Whiteboard,7,36.66,0.2,205.3,42.51
ORD-10486,2024-04-04,Customer 143,Consumer,South,Furniture,Sofa,5,388.74,0.0,1943.7,180.77
ORD-11111,2024-04-04,Customer 28,Home Office,West,Electronics,Smartwatch,6,638.04,0.0,3828.24,727.42
ORD-11234,2024-04-04,Customer 447,Home Office,West,Home & Kitchen,Air Fryer,2,45.06,0.05,85.61,6.94
ORD-10595,2024-04-04,Customer 455,Consumer,East,Clothing,Cap,6,32.3,0.15,164.73,16.65
ORD-12524,2024-04-05,Customer 788,Consumer,South,Electronics,Smartphone,7,846.44,0.0,5925.08,916.19
ORD-11238,2024-04-05,Customer 82,Consumer,East,Furniture,Bookshelf,3,219.18,0.0,657.54,65.13
ORD-11058,2024-04-05,Customer 342,Consumer,Central,Electronics,Smartphone,7,329.99,0.05,2194.43,272.82
ORD-12015,2024-04-05,Customer 324,Corporate,South,Home & Kitchen,Blender,6,197.61,0.0,1185.66,193.81
ORD-11676,2024-04-05,Customer 783,Consumer,North,Furniture,Desk,1,117.95,0.0,117.95,9.27
ORD-12000,2024-04-06,Customer 742,Consumer,North,Clothing,Jacket,3,44.62,0.2,107.09,12.25
ORD-12004,2024-04-06,Customer 898,Consumer,North,Furniture,Bed Frame,3,296.78,0.0,890.34,274.16
ORD-10750,2024-04-06,Customer 5,Consumer,South,Electronics,Smartwatch,7,265.78,0.0,1860.46,158.13
ORD-10466,2024-04-06,Customer 142,Consumer,North,Furniture,Office Chair,1,92.49,0.05,87.87,20.99
ORD-12430,2024-04-07,Customer 646,Corporate,South,Stationery,Desk Organizer,4,29.53,0.0,118.12,36.11
ORD-12888,2024-04-07,Customer 363,Corporate,East,Electronics,Headphones,1,260.89,0.0,260.89,64.43
ORD-10246,2024-04-07,Customer 470,Consumer,South,Electronics,Headphones,4,408.06,0.0,1632.24,97.3
ORD-11283,2024-04-07,Customer 405,Corporate,North,Stationery,Notebook,5,12.37,0.2,49.48,3.99
ORD-11304,2024-04-08,Customer 893,Consumer,East,Clothing,Sneakers,4,66.15,0.1,238.14,27.85
ORD-12976,2024-04-08,Customer 219,Consumer,South,Electronics,Headphones,3,298.38,0.15,760.87,237.06
ORD-12354,2024-04-09,Customer 687,Consumer,South,Home & Kitchen,Blender,1,147.24,0.0,147.24,46.5
ORD-12686,2024-04-10,Customer 540,Consumer,North,Electronics,Tablet,7,526.52,0.0,3685.64,642.34
ORD-11776,2024-04-10,Customer 39,Corporate,West,Clothing,Sneakers,3,58.97,0.0,176.91,41.72
ORD-12185,2024-04-10,Customer 791,Consumer,West,Clothing,Jacket,2,66.89,0.1,120.4,6.34
ORD-11385,2024-04-10,Customer 302,Consumer,North,Home & Kitchen,Cookware Set,4,80.01,0.0,320.04,98.55
ORD-12698,2024-04-10,Customer 412,Corporate,South,Clothing,Jeans,4,81.53,0.15,277.2,41.6
ORD-12736,2024-04-10,Customer 631,Home Office,Central,Home & Kitchen,Cookware Set,3,175.99,0.0,527.97,113.36
ORD-10803,2024-04-11,Customer 407,Home Office,Central,Electronics,Smartphone,1,252.97,0.0,252.97,21.61
ORD-10238,2024-04-12,Customer 832,Home Office,Central,Electronics,Tablet,3,75.0,0.2,180.0,4.65
ORD-12036,2024-04-12,Customer 326,Consumer,West,Electronics,Tablet,7,422.02,0.0,2954.14,741.38
ORD-10199,2024-04-12,Customer 369,Consumer,West,Furniture,Desk,4,201.21,0.0,804.84,248.33
ORD-11479,2024-04-13,Customer 214,Corporate,North,Electronics,Smartwatch,6,480.23,0.0,2881.38,482.99
ORD-11141,2024-04-14,Customer 468,Consumer,North,Home & Kitchen,Cookware Set,4,113.08,0.0,452.32,29.59
ORD-12391,2024-04-14,Customer 729,Corporate,West,Clothing,T-Shirt,3,31.29,0.0,93.87,25.11
ORD-10601,2024-04-14,Customer 195,Consumer,East,Stationery,Whiteboard,4,28.25,0.0,113.0,21.43
ORD-10376,2024-04-14,Customer 651,Home Office,East,Electronics,Smartwatch,4,745.24,0.1,2682.86,863.99
ORD-11945,2024-04-14,Customer 124,Consumer,North,Electronics,Tablet,1,472.32,0.0,472.32,142.7
ORD-10445,2024-04-14,Customer 530,Corporate,North,Stationery,Notebook,4,18.38,0.0,73.52,21.81
ORD-11679,2024-04-14,Customer 763,Corporate,East,Electronics,Headphones,1,688.04,0.2,550.43,98.37
ORD-12099,2024-04-14,Customer 73,Consumer,South,Electronics,Tablet,5,793.84,0.0,3969.2,635.79
ORD-11799,2024-04-14,Customer 180,Corporate,Central,Clothing,Jeans,5,11.34,0.0,56.7,8.5
ORD-10311,2024-04-14,Customer 306,Corporate,North,Clothing,Jacket,4,44.96,0.0,179.84,37.45
ORD-11643,2024-04-15,Customer 314,Home Office,North,Stationery,Backpack,7,19.12,0.05,127.15,37.98
ORD-10473,2024-04-15,Customer 608,Consumer,West,Electronics,Laptop,7,83.7,0.0,585.9,196.15
ORD-11938,2024-04-16,Customer 386,Corporate,Central,Home & Kitchen,Lamp,1,126.38,0.0,126.38,41.54
ORD-11804,2024-04-16,Customer 323,Home Office,West,Clothing,Jeans,6,75.44,0.0,452.64,152.63
ORD-12068,2024-04-17,Customer 120,Home Office,West,Stationery,Whiteboard,1,19.08,0.0,19.08,4.0
ORD-10538,2024-04-17,Customer 324,Corporate,North,Home & Kitchen,Vacuum Cleaner,1,135.88,0.0,135.88,14.15
ORD-11733,2024-04-18,Customer 330,Corporate,West,Stationery,Backpack,5,6.78,0.0,33.9,9.37
ORD-12926,2024-04-18,Customer 878,Corporate,East,Clothing,T-Shirt,1,50.76,0.15,43.15,0.96
ORD-10188,2024-04-18,Customer 403,Corporate,East,Home & Kitchen,Blender,2,165.79,0.1,298.42,36.47
ORD-12896,2024-04-18,Customer 586,Home Office,North,Clothing,Jacket,4,59.75,0.0,239.0,63.2
ORD-11178,2024-04-18,Customer 710,Home Office,South,Furniture,Sofa,7,489.95,0.2,2743.72,322.69
ORD-12392,2024-04-19,Customer 517,Consumer,Central,Home & Kitchen,Lamp,3,25.01,0.0,75.03,19.83
ORD-12056,2024-04-19,Customer 120,Consumer,East,Clothing,Jeans,7,67.99,0.15,404.54,91.06
ORD-10322,2024-04-19,Customer 75,Consumer,East,Furniture,Bookshelf,7,229.61,0.0,1607.27,508.43
ORD-10502,2024-04-20,Customer 814,Corporate,South,Clothing,Jacket,4,64.94,0.0,259.76,64.32
ORD-12212,2024-04-20,Customer 803,Consumer,East,Clothing,Cap,6,89.07,0.0,534.42,180.72
ORD-12622,2024-04-20,Customer 857,Corporate,East,Clothing,Cap,3,42.53,0.2,102.07,18.08
ORD-11060,2024-04-20,Customer 251,Consumer,East,Clothing,T-Shirt,3,31.8,0.2,76.32,19.96
ORD-11780,2024-04-21,Customer 20,Consumer,East,Clothing,T-Shirt,4,16.96,0.0,67.84,4.48
ORD-10357,2024-04-21,Customer 31,Consumer,East,Electronics,Smartwatch,7,777.69,0.05,5171.64,1809.13
ORD-12340,2024-04-21,Customer 267,Consumer,East,Electronics,Smartwatch,7,629.26,0.05,4184.58,579.46
ORD-11370,2024-04-22,Customer 662,Consumer,North,Electronics,Smartwatch,7,142.28,0.0,995.96,249.45
ORD-10558,2024-04-22,Customer 891,Consumer,West,Home & Kitchen,Air Fryer,5,145.19,0.0,725.95,96.02
ORD-11146,2024-04-22,Customer 632,Corporate,West,Clothing,Jeans,3,31.01,0.1,83.73,23.4
ORD-12953,2024-04-22,Customer 739,Corporate,West,Electronics,Headphones,2,379.09,0.0,758.18,57.11
ORD-12227,2024-04-23,Customer 276,Consumer,North,Home & Kitchen,Blender,5,167.45,0.0,837.25,67.17
ORD-10954,2024-04-24,Customer 176,Consumer,South,Stationery,Whiteboard,7,13.03,0.1,82.09,12.83
ORD-11590,2024-04-24,Customer 755,Home Office,West,Furniture,Office Chair,3,299.89,0.0,899.67,149.06
ORD-11736,2024-04-25,Customer 752,Consumer,North,Furniture,Bed Frame,7,537.55,0.0,3762.85,1082.24
ORD-11872,2024-04-25,Customer 200,Home Office,North,Electronics,Tablet,2,267.27,0.05,507.81,86.14
ORD-11199,2024-04-25,Customer 619,Consumer,North,Clothing,Jacket,2,58.6,0.05,111.34,13.06
ORD-10149,2024-04-25,Customer 609,Consumer,South,Clothing,Jacket,5,55.13,0.0,275.65,13.87
ORD-12671,2024-04-25,Customer 169,Consumer,East,Stationery,Whiteboard,5,32.63,0.2,130.52,2.81
ORD-12629,2024-04-26,Customer 672,Corporate,Central,Electronics,Smartwatch,4,180.56,0.0,722.24,252.78
ORD-11948,2024-04-26,Customer 559,Consumer,North,Home & Kitchen,Lamp,5,129.33,0.1,581.99,172.72
ORD-12446,2024-04-26,Customer 466,Consumer,South,Home & Kitchen,Air Fryer,7,47.88,0.05,318.4,65.32
ORD-12320,2024-04-26,Customer 33,Consumer,West,Stationery,Backpack,6,37.21,0.05,212.1,60.36
ORD-10968,2024-04-26,Customer 810,Consumer,Central,Electronics,Smartphone,7,793.63,0.2,4444.33,1396.98
ORD-12631,2024-04-26,Customer 828,Consumer,North,Stationery,Backpack,1,23.91,0.15,20.32,-2.96
ORD-11359,2024-04-27,Customer 468,Consumer,East,Clothing,Sneakers,6,40.85,0.0,245.1,43.51
ORD-10435,2024-04-27,Customer 467,Corporate,Central,Stationery,Notebook,2,15.73,0.0,31.46,9.11
ORD-12376,2024-04-28,Customer 779,Consumer,Central,Home & Kitchen,Vacuum Cleaner,5,130.9,0.1,589.05,51.49
ORD-12668,2024-04-28,Customer 383,Corporate,East,Clothing,Cap,2,89.34,0.0,178.68,53.66
ORD-12987,2024-04-28,Customer 7,Corporate,Central,Clothing,T-Shirt,5,30.39,0.05,144.35,38.56
ORD-12905,2024-04-29,Customer 58,Consumer,East,Stationery,Pen Set,7,25.12,0.0,175.84,12.44
ORD-11274,2024-04-29,Customer 76,Home Office,East,Furniture,Office Chair,5,372.32,0.0,1861.6,498.12
ORD-12305,2024-04-29,Customer 473,Corporate,East,Stationery,Whiteboard,3,32.78,0.0,98.34,26.29
ORD-12743,2024-04-29,Customer 682,Corporate,East,Home & Kitchen,Vacuum Cleaner,2,89.08,0.1,160.34,41.51
